,Age,Gender,Ethnicity,Marital_Status,Education_Completed,Religion,Full_Time_Employment,Part_Time_Employment,Self_Employed_Part_Time,Self_Employed_Full_Time,Student,Homemaker,Disabled,Retired,Occupation,Income,US_Born,Primary_Language,English_Speaking,English_Difficulties,Familiarity_with_America,Familiarity_with_Ethnic_Origin,Discrimination,Health,Mental_Health,Hypertension,Health_Insurance,Medical_Transport,Sat_with_Housing,Housing,Com_Shares_Values,Close_knit_Com,Religious_Importance,Togetherness,Successful_Family,See_Friends,See_Family,Helpful_Family,Helpful_Friends,Disappointment,Sat_with_Life,Quality_of_Life,Social_Networks,Native_Language,Duration,Employment_Status,State,Education,clean_Income,Race
1603,51,Female,Korean,Married,College degree or Bachelor's degree,Protestant,Employed full time,0,0,0,0,0,0,0,Business owner,"$10,000 - $19,999",No,1,Not well,Much,High,High,1,Good,Good,Yes,Yes,0,Pretty much,One-family house,Agree,Agree,Very important,Somewhat agree,Somewhat agree,5,5,3,2,0,Neither agree or disagree,5,No,Korean,15,Working full-time,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
1604,34,Female,Korean,Married,College degree or Bachelor's degree,Protestant,Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",No,0,Very well,Not at all,Very high,Low,1,Very Good,Excellent,0,Yes,0,Very much,One-family house,Disagree,Agree,Very important,Strongly agree,Strongly agree,2,3,3,3,0,Slightly agree,8,No,English,34,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1605,48,Female,Korean,Married,Graduate or Professional degree ,Protestant,0,0,0,0,0,Full time homemaker,0,0,NA,"$70,000 and over",No,0,Well,Not much,Very high,High,0,Very Good,Very Good,0,Yes,0,Very much,One-family house,Neutral,Agree,Very important,Strongly agree,Strongly agree,3,5,3,3,0,Slightly agree,8,No,Korean,35,Homemaker,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1606,19,Male,Korean,Single,"Some college, but no degree",Catholic,0,0,NA,0,0,0,0,0,Service worker,"$60,000 - $69,999",Yes,0,Very well,Very much,Very high,Very high,1,Excellent,Excellent,0,0,0,Very much,One-family house,Strongly agree,Strongly agree,Somewhat important,Strongly agree,Strongly agree,4,5,3,2,0,Strongly agree,10,No,English,19,Unemployed,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1607,39,Female,Korean,Married,Graduate or Professional degree ,Protestant,0,0,NA,0,0,0,0,0,Professional,"$70,000 and over",No,1,Not well,Much,Low,Very high,1,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Disagree,NA,Very important,Somewhat agree,Somewhat agree,5,4,3,3,0,Neither agree or disagree,7,No,Korean,16,Unemployed,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1608,40,Female,Korean,Married,College degree or Bachelor's degree,None,0,Employed part time,0,0,0,0,0,0,"Manager, executive, or official","$70,000 and over",Yes,0,Very well,Not at all,Very high,High,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Disagree,Not at all important,Strongly agree,Strongly agree,4,3,4,3,0,Agree,9,No,English,40,Working part-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1609,43,Female,Korean,Married,College degree or Bachelor's degree,Protestant,0,Employed part time,0,0,0,0,0,0,Other,"$70,000 and over",No,1,Not well,Much,Low,NA,1,Good,Very Good,0,Yes,0,Pretty much,One-family house,Disagree,Disagree,Very important,Somewhat agree,Somewhat disagree,1,2,1,1,0,Slightly agree,7,No,Korean,16,Working part-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1610,48,Female,Korean,Single,Graduate or Professional degree ,Catholic,Employed full time,0,0,0,0,0,0,0,Professional,"$50,000 - $59,999",No,0,Well,Not much,High,Very high,0,Fair,Good,0,Yes,0,Pretty much,One-family house,Agree,Neutral,Very important,Strongly agree,Somewhat agree,3,3,2,3,0,Slightly agree,7,No,Korean,16,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1611,42,Female,Korean,Married,College degree or Bachelor's degree,Protestant,0,Employed part time,0,0,0,0,0,0,Professional,"$70,000 and over",No,1,Well,Not much,High,Very high,0,Very Good,Excellent,0,Yes,0,Very much,One-family house,Agree,Neutral,Very important,Strongly agree,Strongly agree,4,5,4,3,0,Agree,10,No,Korean,16,Working part-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1612,49,Female,Korean,Married,Graduate or Professional degree ,Protestant,Employed full time,0,0,0,0,0,0,0,"Manager, executive, or official","$70,000 and over",No,1,Very well,Not at all,High,Very high,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Disagree,Neutral,Very important,Strongly agree,Strongly agree,0,3,1,3,0,Slightly agree,7,No,Korean,25,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1613,41,Female,Korean,Married,College degree or Bachelor's degree,Protestant,Employed full time,0,0,0,0,0,0,0,"Clerical, office, sales","$70,000 and over",No,0,Well,Not much,High,High,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,5,5,3,2,0,Slightly agree,8,No,Korean,16,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1614,23,Female,Korean,Single,Graduate or Professional degree ,Protestant,0,0,0,0,Student,0,0,0,NA,"$30,000 - $39,999",No,0,Very well,Not at all,High,High,1,Very Good,Good,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Agree,Very important,Strongly agree,Strongly agree,3,1,2,3,0,Slightly agree,8,No,English,17,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1615,53,Male,Korean,Married,Graduate or Professional degree ,Protestant,Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",No,1,Well,Not much,High,High,1,Very Good,Excellent,0,Yes,0,Very much,Two-family house/ duplex,Disagree,Disagree,Very important,Strongly agree,Strongly agree,0,2,2,0,0,Agree,8,Yes,Korean,26,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1616,44,Female,Korean,Married,College degree or Bachelor's degree,None,0,Employed part time,0,0,0,0,0,0,Professional,"$70,000 and over",No,0,Very well,Not at all,High,Low,0,Very Good,Very Good,0,Yes,0,Very much,One-family house,Neutral,Neutral,Somewhat important,Strongly agree,Strongly agree,4,3,2,3,0,Agree,10,No,English,39,Working part-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1617,46,Female,Korean,Married,High school degree / GED,Protestant,0,0,0,NA,0,0,0,0,Business owner,"$70,000 and over",No,1,Not well,Much,Low,Very high,1,Good,Excellent,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Agree,Agree,Very important,Somewhat agree,Somewhat agree,5,5,5,5,0,Slightly agree,8,No,Korean,18,Unemployed,TX,HS Graduate,"$70,000 and over",ASIAN AMERICAN
1618,37,Male,Korean,Married,College degree or Bachelor's degree,Protestant,Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",No,0,Very well,Not at all,Very high,High,0,Very Good,Very Good,0,Yes,Yes,Pretty much,Apartment/ Townhouse/ Condominium,Agree,Agree,Very important,Strongly agree,Strongly agree,3,3,3,3,0,Agree,10,No,Korean,30,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1619,74,Male,Korean,Married,High school degree / GED,Catholic,0,0,0,0,0,0,0,Retired,NA,"$0 - $9,999",No,1,Not well,Not much,High,High,0,Fair,Fair,Yes,Yes,0,Very much,One-family house,Agree,Agree,Very important,Strongly agree,Somewhat agree,3,2,1,2,Yes,Strongly agree,10,No,Korean,19,Retired,TX,HS Graduate,"less than $20,000",ASIAN AMERICAN
1620,67,Male,Korean,Married,High school degree / GED,Catholic,0,0,0,0,0,0,0,Retired,NA,"$20,000 - $29,999",No,1,Not well,Much,Low,High,NA,Good,Good,Yes,Yes,0,Pretty much,One-family house,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,3,3,2,3,Yes,Slightly agree,8,No,Korean,27,Retired,TX,HS Graduate,"less than $50,000",ASIAN AMERICAN
1621,38,Female,Korean,Married,High school degree / GED,Protestant,0,0,NA,0,0,0,0,0,Service worker,"$70,000 and over",No,1,Not well,Not much,High,High,0,Good,Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Very important,Strongly agree,Somewhat agree,4,5,3,3,0,Slightly agree,9,No,Korean,18,Unemployed,TX,HS Graduate,"$70,000 and over",ASIAN AMERICAN
1622,45,Male,Korean,Married,Graduate or Professional degree ,Protestant,Employed full time,0,0,0,0,0,0,0,Skilled trades,"$70,000 and over",No,1,Very well,Not at all,Very high,Very high,0,Excellent,Excellent,0,Yes,0,Very much,One-family house,Neutral,Neutral,Very important,Strongly agree,Strongly agree,4,2,3,3,0,Agree,10,No,Korean,20,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1623,68,Female,Korean,Single,College degree or Bachelor's degree,Protestant,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$30,000 - $39,999",No,1,Not well,Much,High,High,0,Very Good,Fair,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Very important,Strongly agree,Strongly agree,3,3,3,3,0,Slightly disagree,5,No,Korean,40,Unemployed,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1624,36,Male,Korean,Living with a partner,"Some college, but no degree",None,Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",Yes,0,Very well,Not at all,Very high,High,0,Good,Excellent,0,Yes,0,Very much,One-family house,Agree,Agree,Somewhat important,Somewhat agree,Strongly agree,3,3,2,1,0,Agree,10,Yes,English,36,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1625,62,Female,Korean,Married,High school degree / GED,Protestant,0,0,0,0,0,Full time homemaker,0,0,NA,"$50,000 - $59,999",No,1,Not well,Much,High,High,1,Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Agree,Very important,Strongly agree,Somewhat agree,5,3,3,3,Yes,Agree,9,No,Korean,17,Homemaker,TX,HS Graduate,"less than $70,000",ASIAN AMERICAN
1626,50,Male,Korean,Married,High school degree / GED,None,0,0,NA,0,0,0,0,0,Skilled trades,"$60,000 - $69,999",No,1,Not well,Much,High,High,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Agree,Neutral,Not at all important,Somewhat agree,Somewhat agree,3,2,0,0,0,Slightly agree,8,No,Korean,25,Unemployed,TX,HS Graduate,"less than $70,000",ASIAN AMERICAN
1627,41,Female,Korean,Married,Graduate or Professional degree ,Protestant,0,0,0,0,0,Full time homemaker,0,0,NA,"$70,000 and over",No,0,Very well,Not at all,Very high,Low,1,Very Good,Very Good,0,Yes,0,Very much,One-family house,Neutral,Neutral,Somewhat important,Somewhat agree,Somewhat agree,3,3,2,2,0,Strongly agree,10,Yes,English,38,Homemaker,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1628,46,Male,Korean,Married,Graduate or Professional degree ,Protestant,Employed full time,0,0,0,0,0,0,0,"Manager, executive, or official","$50,000 - $59,999",No,1,Well,Not at all,High,Very high,0,Excellent,Excellent,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Very important,Strongly agree,Strongly agree,4,3,3,3,0,Strongly agree,7,No,Korean,19,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1629,41,Male,Korean,Single,"Some college, but no degree",Protestant,Employed full time,0,0,0,0,0,0,0,Skilled trades,"$40,000 - $49,999",No,0,Very well,Not at all,High,High,0,Excellent,Excellent,0,Yes,0,Not at all,Apartment/ Townhouse/ Condominium,Strongly disagree,Strongly disagree,Very important,Strongly agree,Strongly agree,1,3,3,1,0,Slightly agree,10,No,Korean,22,Working full-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1630,63,Female,Korean,Married,High school degree / GED,Protestant,0,0,0,0,0,Full time homemaker,0,Retired,NA,"$70,000 and over",No,0,Not well,Not much,High,Low,NA,Excellent,Excellent,Yes,Yes,0,Pretty much,One-family house,Neutral,Strongly disagree,Very important,Strongly agree,Somewhat agree,4,4,3,3,0,Slightly agree,10,No,Korean,35,Retired,TX,HS Graduate,"$70,000 and over",ASIAN AMERICAN
1631,45,Male,Korean,Married,College degree or Bachelor's degree,Protestant,Employed full time,0,0,0,0,0,0,0,"Manager, executive, or official","$50,000 - $59,999",No,1,Not well,Not much,Low,High,0,Fair,Very Good,0,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Disagree,Very important,Somewhat agree,Somewhat agree,0,0,1,0,Yes,Neither agree or disagree,7,No,Korean,22,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1632,53,Female,Korean,Married,College degree or Bachelor's degree,Catholic,0,Employed part time,0,0,0,0,0,0,Service worker,"$30,000 - $39,999",No,1,Not well,Not much,High,High,1,Fair,Fair,0,0,Yes,Pretty much,Two-family house/ duplex,Agree,Neutral,Very important,Somewhat agree,Somewhat disagree,5,3,3,3,0,Disagree,4,No,Korean,20,Working part-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1633,28,Male,Korean,Single,College degree or Bachelor's degree,Protestant,Employed full time,0,0,0,0,0,0,0,Skilled trades,"$70,000 and over",Yes,0,Very well,Not at all,Very high,High,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Agree,Neutral,Very important,Strongly agree,Somewhat agree,5,3,2,3,0,Slightly agree,8,No,English,28,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1634,57,Male,Korean,Married,College degree or Bachelor's degree,Protestant,0,0,0,NA,0,0,0,0,Business owner,"$70,000 and over",No,1,Well,Not much,High,Very high,1,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Disagree,Neutral,Very important,Strongly agree,Somewhat agree,1,3,3,0,0,Slightly disagree,5,No,Korean,20,Unemployed,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1635,37,Male,Korean,Married,"Some college, but no degree",Protestant,Employed full time,0,0,0,0,0,0,0,"Clerical, office, sales","$70,000 and over",No,1,Very well,Not at all,Very high,High,NA,Very Good,Very Good,0,Yes,0,Not very much,Apartment/ Townhouse/ Condominium,Agree,Agree,Very important,Somewhat agree,Somewhat agree,2,1,3,3,0,Slightly agree,6,No,Korean,20,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1636,51,Female,Korean,Married,"Some college, but no degree",Protestant,0,0,0,0,0,0,0,0,"Clerical, office, sales","$70,000 and over",No,1,Well,Not much,High,High,1,Excellent,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Agree,Very important,Strongly agree,Strongly agree,3,0,2,4,0,NA,8,No,English,23,Unemployed,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1637,20,Female,Korean,Single,"Some college, but no degree",Protestant,0,0,0,0,Student,0,0,0,Service worker,"$0 - $9,999",Yes,0,Very well,Not at all,Low,Low,1,Excellent,Excellent,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Agree,Agree,Very important,Strongly agree,Strongly agree,4,5,5,5,0,NA,8,No,English,20,Student,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
1638,22,Female,Korean,Single,College degree or Bachelor's degree,Protestant,0,0,0,0,Student,0,0,0,Other,"$0 - $9,999",Yes,0,Very well,Not at all,Low,Low,1,Excellent,Excellent,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Agree,Agree,Very important,Strongly agree,Strongly agree,3,0,5,3,0,NA,8,No,English,22,Student,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
1639,21,Male,Korean,Single,"Some college, but no degree",Protestant,0,0,0,0,Student,0,0,0,NA,"$70,000 and over",No,0,Very well,Very much,High,High,0,Excellent,Excellent,0,Yes,0,Very much,One-family house,Agree,Agree,Very important,Strongly agree,Strongly agree,2,3,3,2,0,Strongly agree,10,No,English,20,Student,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1640,51,Female,Korean,Married,"Some college, but no degree",Protestant,0,0,0,0,0,Full time homemaker,0,0,"Clerical, office, sales","$60,000 - $69,999",No,0,Well,Not much,High,High,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Very important,Strongly agree,Strongly agree,3,3,3,3,0,Slightly agree,9,No,Korean,24,Homemaker,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1641,49,Male,Korean,Married,"Some college, but no degree",Protestant,Employed full time,0,0,0,0,0,0,0,"Manager, executive, or official","$70,000 and over",Yes,0,Very well,Not at all,Low,Low,1,Excellent,Excellent,0,Yes,0,Pretty much,One-family house,Neutral,Agree,Very important,Strongly agree,Strongly agree,3,0,3,5,0,NA,9,No,English,49,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1642,27,Female,Korean,Single,College degree or Bachelor's degree,Catholic,Employed full time,0,0,0,0,0,0,0,Professional,"$60,000 - $69,999",No,0,Very well,Very much,Very high,Very low,1,Excellent,Excellent,0,0,0,Very much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Somewhat important,Somewhat disagree,Somewhat agree,5,4,5,5,0,Agree,10,No,English,27,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1643,65,Female,Korean,Married,Graduate or Professional degree ,Protestant,0,0,0,0,0,0,0,Retired,Semi-skilled,"$30,000 - $39,999",No,0,Not well,Not at all,High,High,0,Good,Very Good,0,Yes,0,Pretty much,One-family house,Strongly agree,Agree,Very important,Strongly agree,Strongly agree,4,2,2,3,Yes,Slightly agree,5,No,Korean,36,Retired,TX,Less than HS,"less than $50,000",ASIAN AMERICAN
1644,22,Female,Korean,Single,College degree or Bachelor's degree,Catholic,Employed full time,0,0,0,0,0,0,0,Professional,"$60,000 - $69,999",No,0,Very well,Not at all,High,High,1,Good,NA,0,Yes,Yes,Very much,One-family house,Strongly agree,Strongly agree,Somewhat important,Strongly agree,Strongly agree,2,2,2,2,0,Agree,9,No,English,22,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1645,45,Male,Korean,Married,High school degree / GED,Protestant,Employed full time,0,0,0,0,0,0,0,Other,"$60,000 - $69,999",No,1,Very well,Very much,Very high,Very high,NA,Good,Very Good,0,Yes,Yes,Pretty much,Apartment/ Townhouse/ Condominium,Strongly disagree,Strongly disagree,Very important,Strongly disagree,Strongly disagree,2,3,3,2,0,Strongly disagree,7,No,English,33,Working full-time,TX,HS Graduate,"less than $70,000",ASIAN AMERICAN
1646,82,Male,Korean,Married,Graduate or Professional degree ,Protestant,0,0,0,0,0,0,0,Retired,Business owner,"$70,000 and over",No,0,Well,Not much,Low,High,0,Very Good,Very Good,0,Yes,0,Very much,One-family house,Neutral,Neutral,Somewhat important,Somewhat agree,Somewhat agree,3,3,3,3,0,Slightly agree,9,Yes,Korean,45,Retired,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1647,38,Male,Korean,Married,College degree or Bachelor's degree,Protestant,Employed full time,0,0,0,0,0,0,0,Service worker,"$70,000 and over",Yes,0,Very well,Not at all,Very high,High,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,3,3,2,3,0,Neither agree or disagree,7,No,Korean,38,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1648,48,Male,Korean,Married,College degree or Bachelor's degree,Protestant,0,0,NA,0,0,0,0,0,"Clerical, office, sales","$70,000 and over",No,1,Well,Not much,High,High,NA,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Agree,Agree,Very important,Somewhat agree,Somewhat agree,4,5,4,3,0,Slightly agree,9,No,Korean,25,Unemployed,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1649,54,Male,Korean,Married,College degree or Bachelor's degree,Protestant,Employed full time,0,0,0,0,0,0,0,"Manager, executive, or official","$40,000 - $49,999",No,1,Well,Not much,Low,High,0,Very Good,Very Good,0,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Very important,Strongly agree,Somewhat agree,0,2,3,1,0,Slightly agree,8,No,Korean,24,Working full-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1650,49,Female,Korean,Married,"Some college, but no degree",Catholic,0,0,0,NA,0,Full time homemaker,0,0,Business owner,"$60,000 - $69,999",No,1,Well,Much,High,Very high,1,Good,Excellent,0,Yes,0,Very much,One-family house,Agree,Neutral,NA,Strongly agree,Somewhat agree,3,5,3,3,0,Slightly agree,8,No,Korean,25,Homemaker,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1651,51,Male,Korean,Married,College degree or Bachelor's degree,Protestant,Employed full time,0,NA,0,0,0,0,0,Professional,"$70,000 and over",No,1,Very well,Not at all,High,High,1,Good,Very Good,0,Yes,0,Pretty much,One-family house,Agree,Neutral,Very important,Strongly agree,Strongly agree,5,5,1,3,0,Agree,9,No,English,32,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
