,Ethnicity,State,Education,Gender,Education_Completed,US_Born,Race,US_Born_Father,Birth_Country,Citizenship,Career_Success,Religion_Importance,Help_Other,Race_Id,American_Id,Leader_Qual,Info_Source,Registered_Vote,Not_Registered,Voter_NotElig,Chance_Vote,Candidate,Candidate_Strength,Candidate_Voted,Party_Voting,Repub_Impres,Dem_Impres,Trump_Impres,Clinton_Impres,Politic_Disc,Politic_Donate,Contact_Rep,Protest_Rally,Public_Meet,Value_Similarity,Religion,Topic_Important,Ban_Muslim,Syrian_Refugee,Marital_Status,Partner_Race,Employment_Status,Income.x,Birth_Yr,English_Read,Age,TrumpImpres,clean_Income,Full_Time_Employment,Part_Time_Employment,Self_Employed_Part_Time,Self_Employed_Full_Time,Student,Homemaker,Disabled,Retired,Occupation,Income.y,Primary_Language,English_Speaking,English_Difficulties,Familiarity_with_America,Familiarity_with_Ethnic_Origin,Discrimination,Health,Mental_Health,Hypertension,Health_Insurance,Medical_Transport,Sat_with_Housing,Housing,Com_Shares_Values,Close_knit_Com,Religious_Importance,Togetherness,Successful_Family,See_Friends,See_Family,Helpful_Family,Helpful_Friends,Disappointment,Sat_with_Life,Quality_of_Life,Social_Networks,Native_Language,Duration
1813,Japanese,HI,HS Graduate,Female,High school degree / GED,Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, NOT SO STRONGLY,Hillary Clinton,Democrat,Somewhat unfavorable,Somewhat favorable, Very unfavorable,Somewhat favorable,Yes,Yes,No,No,No,Somewhat Important,Other,Economy/Jobs,Oppose,NA,Married,Asian or Asian American,Retired,"$75,000 to $100,000",1934,NA,82,Very unfavorable,"less than $100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,Filipino,CA,College or Higher,Male,College degree or Bachelor's degree,No,ASIAN AMERICAN,No,Philippines,Citizen,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,I am pretty likely to vote,Clinton, SUPPORT STRONGLY,NA,Democrat,Somewhat favorable,Somewhat favorable, Somewhat unfavorable,Somewhat favorable,Yes,No,No,No,No,NA,Catholic,Economy/Jobs,Oppose,Support,Single,NA,Working full-time,"$125,000 to $250,000",1982,NA,34,Somewhat unfavorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,Chinese,MO,College or Higher,Male,College degree or Bachelor's degree,No,ASIAN AMERICAN,No,China People's Republic of China,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am pretty likely to vote,Clinton, NOT SO STRONGLY,NA,Democrat,Somewhat favorable,Somewhat favorable, Very unfavorable,Somewhat unfavorable,Yes,Yes,Yes,No,No,Very Important,Other,OTHQ_A:,Oppose,Support,Single,NA,Self-employed,"$125,000 to $250,000",1985,NA,31,Very unfavorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1816,Filipino,CA,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,No,Philippines,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Trump,NA,NA,Republican,Somewhat favorable,Very unfavorable, Very favorable,Very unfavorable,Yes,Yes,Yes,No,No,Very Important,Christian,Other  SPECIFY,Support,Oppose,Married,Asian or Asian American,Permanently disabled,"$20,000 to $50,000",1962,NA,54,Very favorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1817,Korean,HI,College or Higher,Male,"Some college, but no degree",Yes,ASIAN AMERICAN,No,NA,Citizen,Extremely Important,Somewhat Important,Somewhat Important,Not at all Important,Somewhat Important,A good leader should have significant work experience,Mainstream American more,NA,Not Registered,Elig,I will not vote this year,SOME OTHER CANDIDATE,NA,NA,Some other party,Somewhat unfavorable,Somewhat unfavorable, Somewhat unfavorable,Very unfavorable,Yes,No,No,No,No,NA,None,OTHQ_A:,Oppose,Support,Single,NA,Working full-time,"$50,000 to $75,000",1980,NA,36,Somewhat unfavorable,"less than $70,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1818,Filipino,HI,HS Graduate,Female,High school degree / GED,Yes,ASIAN AMERICAN,No,NA,Citizen,Somewhat Important,Somewhat Important,Very Important,Extremely Important,Extremely Important,A good leader should have a degree from a top-university ...,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,SOME OTHER CANDIDATE,NA,Hillary Clinton,Democrat,Very unfavorable,Very favorable, Very unfavorable,Very favorable,Yes,No,Yes,No,No,NA,Protestant,Other  SPECIFY,Oppose,Oppose,Married,"DO NOT READ  Multi-racial, Mixed",Retired,"$75,000 to $100,000",1943,NA,73,Very unfavorable,"less than $100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1819,Asian Indian,UT,College or Higher,Male,College degree or Bachelor's degree,No,ASIAN AMERICAN,No,India,Not a citizen,NA,NA,NA,NA,NA,NA,RETHNIC: or Asian American more,NA,NA,Nonelig,NA,NA,NA,NA,NA,Somewhat favorable,Somewhat favorable, Somewhat unfavorable,Somewhat favorable,Yes,No,No,No,No,NA,None,NA,Oppose,Support,Single,NA,Working part-time,"$75,000 to $100,000",1989,NA,27,Somewhat unfavorable,"less than $100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1820,Asian Indian,CA,College or Higher,Female,College degree or Bachelor's degree,Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, NOT SO STRONGLY,Other candidate,Democrat,Very unfavorable,Somewhat unfavorable, Very unfavorable,Somewhat unfavorable,Yes,No,No,Yes,Yes,NA,Catholic,Education,Oppose,Support,Single,NA,Student,"$75,000 to $100,000",1993,NA,23,Very unfavorable,"less than $100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,Chinese,CA,College or Higher,Male,College degree or Bachelor's degree,Yes,ASIAN AMERICAN,No,NA,Citizen,Somewhat Important,Not at all Important,Somewhat Important,Very Important,Very Important,A good leader should have a degree from a top-university ...,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, SUPPORT STRONGLY,Hillary Clinton,Democrat,Never heard,Somewhat favorable, Very favorable,Very favorable,No,No,No,No,No,NA,None,Other  SPECIFY,Oppose,Support,Married,Asian or Asian American,Retired,"$100,000 to $125,000",1949,NA,67,Very favorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,Filipino,CA,College or Higher,Male,"Some college, but no degree",No,ASIAN AMERICAN,No,Philippines,Citizen,NA,NA,NA,NA,NA,NA,DO NOT READ  Both equally,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, SUPPORT STRONGLY,Hillary Clinton,Democrat,Somewhat unfavorable,Very favorable, Very unfavorable,Very favorable,Yes,No,No,No,No,NA,Catholic,Racism or Racial discrimination,Oppose,Support,Married,Asian or Asian American,Working full-time,"$75,000 to $100,000",1961,NA,55,Very unfavorable,"less than $100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1823,Filipino,CA,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,No,Philippines,Citizen,Very Important,Very Important,Very Important,Very Important,Extremely Important,A good leader should have a degree from a top-university ...,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, SUPPORT STRONGLY,NA,Democrat,Very unfavorable,Somewhat favorable, Very unfavorable,Somewhat favorable,Yes,No,No,No,No,NA,Catholic,Health care,NA,NA,Married,White,Working full-time,"$125,000 to $250,000",1968,NA,48,Very unfavorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1824,Filipino,CA,College or Higher,Male,College degree or Bachelor's degree,No,ASIAN AMERICAN,No,Philippines,Citizen,Extremely Important,Very Important,Very Important,Extremely Important,Extremely Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, NOT SO STRONGLY,Bernie Sanders,Democrat,Very unfavorable,Very favorable, Very unfavorable,Very favorable,Yes,No,No,Yes,Yes,NA,Catholic,NA,Oppose,NA,Married,Asian or Asian American,Working full-time,"$100,000 to $125,000",1959,NA,57,Very unfavorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1825,Filipino,CA,HS Graduate,Male,High school degree / GED,Yes,ASIAN AMERICAN,No,NA,Citizen,Very Important,Extremely Important,Extremely Important,Somewhat Important,Extremely Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, NOT SO STRONGLY,Hillary Clinton,Democrat,Somewhat favorable,Somewhat favorable, Very unfavorable,Somewhat favorable,Yes,No,No,No,No,NA,Other,Economy/Jobs,Oppose,Support,Single,NA,Working part-time,"Up to $20,000",1992,NA,24,Very unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1826,Asian Indian,CA,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,No,India,Not a citizen,NA,NA,NA,NA,NA,NA,RETHNIC: or Asian American more,NA,NA,Nonelig,NA,NA,NA,NA,NA,No opinion,No opinion, No opinion,No opinion,Yes,No,No,No,No,NA,NA,NA,Oppose,Oppose,Married,Native American or American Indian,Homemaker,NA,1989,NA,27,No opinion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1827,Korean,CA,College or Higher,Female,"Some college, but no degree",Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,NA,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, NOT SO STRONGLY,NA,Democrat,Very unfavorable,Somewhat favorable, Very unfavorable,Somewhat favorable,Yes,No,No,No,No,NA,None,OTHQ_A:,Oppose,Support,Married,Asian or Asian American,Working full-time,"$50,000 to $75,000",1985,NA,31,Very unfavorable,"less than $70,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1828,Filipino,CA,College or Higher,Female,"Some college, but no degree",Yes,ASIAN AMERICAN,No,NA,Citizen,Extremely Important,Very Important,Extremely Important,Very Important,Very Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, SUPPORT STRONGLY,NA,Democrat,Somewhat unfavorable,Somewhat favorable, Very unfavorable,Very favorable,Yes,No,No,No,Yes,NA,Christian,Health care,Oppose,Support,Single,NA,Student,"$20,000 to $50,000",1993,NA,23,Very unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,Chinese,HI,HS Graduate,Female,High school degree / GED,Yes,ASIAN AMERICAN,Yes,NA,Citizen,Very Important,Very Important,Very Important,Extremely Important,Very Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,I will not vote this year,SOME OTHER CANDIDATE,NA,NA,Some other party,No opinion,No opinion, Very unfavorable,Very unfavorable,Yes,Yes,No,Yes,Yes,Extremely Important,Christian,NA,Support,Support,Single,NA,Self-employed,"$50,000 to $75,000",1961,NA,55,Very unfavorable,"less than $70,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830,Filipino,CA,College or Higher,Male,College degree or Bachelor's degree,Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,NA,Not Registered,Elig,I am pretty likely to vote,Clinton, NOT SO STRONGLY,NA,NA,Somewhat favorable,Somewhat favorable, Somewhat unfavorable,Somewhat favorable,Yes,No,No,No,Yes,NA,Catholic,Incomes/Gap between rich and poor,Oppose,Support,Single,NA,Working full-time,"$20,000 to $50,000",1992,NA,24,Somewhat unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1831,Asian Indian,CA,College or Higher,Female,Graduate or Professional degree,Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,DO NOT READ  Both equally,Registered,NA,Elig,I am pretty likely to vote,NA,NA,NA,NA,Somewhat unfavorable,Somewhat unfavorable, Somewhat unfavorable,Somewhat unfavorable,Yes,No,No,No,No,NA,None,NA,Oppose,Support,Married,Hispanic or Latino,Working full-time,"$100,000 to $125,000",1972,NA,44,Somewhat unfavorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1832,Filipino,CA,College or Higher,Male,Graduate or Professional degree,Yes,ASIAN AMERICAN,Yes,NA,Citizen,Very Important,Very Important,Extremely Important,Somewhat Important,Extremely Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Trump,NA,NA,Republican,Very favorable,Very unfavorable, Very favorable,Very unfavorable,Yes,No,Yes,No,No,NA,Other,OTHQ_A:,Oppose,Support,Single,NA,Permanently disabled,"$50,000 to $75,000",1958,NA,58,Very favorable,"less than $70,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1833,Filipino,CA,College or Higher,Male,College degree or Bachelor's degree,Yes,ASIAN AMERICAN,No,NA,Citizen,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,A good leader should have significant work experience,Mainstream American more,NA,Not Registered,Elig,I will not vote this year,SOME OTHER CANDIDATE,NA,NA,Some other party,Somewhat unfavorable,Somewhat unfavorable, Very unfavorable,Very unfavorable,Yes,No,No,No,No,NA,NA,OTHQ_A:,Oppose,Oppose,Single,NA,Working full-time,"$20,000 to $50,000",1987,NA,29,Very unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1834,Filipino,CA,Less than HS,Male,"Some schooling, no high school degree / GED",No,ASIAN AMERICAN,No,Other  SPECIFY,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Trump,NA,NA,NA,Very unfavorable,Very favorable, Very unfavorable,Very favorable,Yes,No,Yes,No,Yes,NA,Hindu,Other  SPECIFY,Oppose,Support,Married,Asian or Asian American,Retired,"Up to $20,000",1953,NA,63,Very unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,Japanese,CA,College or Higher,Male,College degree or Bachelor's degree,No,ASIAN AMERICAN,No,Other  SPECIFY,Citizen,Very Important,Very Important,Somewhat Important,Not at all Important,Very Important,A good leader should have significant work experience,Mainstream American more,NA,Not Registered,Elig,I am pretty likely to vote,Clinton, SUPPORT STRONGLY,NA,NA,Somewhat unfavorable,Somewhat favorable, Somewhat unfavorable,Somewhat favorable,Yes,No,No,No,Yes,NA,Hindu,NA,Oppose,Support,Married,Native Hawaiian or Pacific Islander,Working full-time,"$20,000 to $50,000",1985,NA,31,Somewhat unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,Filipino,IL,College or Higher,Male,Graduate or Professional degree,Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,NA,Not Registered,Elig,I am absolutely certain I will vote,Clinton, SUPPORT STRONGLY,NA,Democrat,Somewhat unfavorable,Somewhat favorable, Very unfavorable,Very favorable,Yes,No,No,No,No,NA,None,Racism or Racial discrimination,Oppose,Support,Single,NA,Working full-time,"$250,000 and over",1985,NA,31,Very unfavorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1837,Filipino,CA,College or Higher,Male,College degree or Bachelor's degree,No,ASIAN AMERICAN,No,Philippines,Citizen,Somewhat Important,Somewhat Important,Somewhat Important,Not at all Important,Not at all Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Trump,NA,Donald Trump,Republican,Very favorable,Somewhat favorable, Somewhat favorable,Somewhat unfavorable,Yes,No,Yes,No,No,NA,Catholic,Economy/Jobs,Oppose,Oppose,Married,Asian or Asian American,Self-employed,"$75,000 to $100,000",1971,NA,45,Somewhat favorable,"less than $100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1838,Japanese,HI,College or Higher,Female,College degree or Bachelor's degree,Yes,ASIAN AMERICAN,No,NA,Citizen,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,I am pretty likely to vote,Clinton, NOT SO STRONGLY,Bernie Sanders,Democrat,Very unfavorable,Very unfavorable, Very unfavorable,Very unfavorable,Yes,Yes,No,No,Yes,Extremely Important,None,Government/Broken political system,Oppose,Support,Married,White,Working part-time,"$250,000 and over",1976,NA,40,Very unfavorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1839,Filipino,HI,College or Higher,Female,"Some college, but no degree",Yes,ASIAN AMERICAN,No,NA,Citizen,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,My chances of voting are -,SOME OTHER CANDIDATE,NA,NA,Democrat,Never heard,Never heard, Very unfavorable,Somewhat favorable,No,No,No,No,No,NA,Catholic,NA,NA,NA,Single,NA,Student,"$20,000 to $50,000",1991,NA,25,Very unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1840,Filipino,HI,College or Higher,Female,"Some college, but no degree",Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,NA,NA,Hillary Clinton,Democrat,Somewhat unfavorable,Somewhat favorable, Very unfavorable,Very favorable,No,No,No,No,No,NA,Catholic,Health care,NA,NA,Married,Asian or Asian American,Permanently disabled,"$20,000 to $50,000",1956,NA,60,Very unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1841,Filipino,CA,Less than HS,Male,No schooling completed,No,ASIAN AMERICAN,No,Philippines,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,My chances of voting are -,Clinton, SUPPORT STRONGLY,NA,Democrat,Very unfavorable,Very favorable, Very unfavorable,Very favorable,No,No,No,No,No,NA,None,NA,Support,Support,Single,NA,Retired,NA,1938,NA,78,Very unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842,Filipino,CA,College or Higher,Male,College degree or Bachelor's degree,Yes,ASIAN AMERICAN,No,NA,Citizen,Somewhat Important,Very Important,Somewhat Important,Not at all Important,Very Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Trump,NA,Donald Trump,Republican,Somewhat favorable,Somewhat unfavorable, Somewhat favorable,Somewhat unfavorable,Yes,No,No,No,No,NA,Catholic,Immigration,Oppose,Oppose,Married,Asian or Asian American,Working full-time,"$125,000 to $250,000",1976,NA,40,Somewhat favorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843,Filipino,CA,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,Yes,Philippines,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Trump,NA,NA,Republican,Very favorable,No opinion, Very favorable,Somewhat favorable,No,No,No,No,No,NA,None,Other  SPECIFY,NA,Oppose,Single,NA,Homemaker,"$75,000 to $100,000",1935,NA,81,Very favorable,"less than $100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1844,Chinese,CA,HS Graduate,Male,High school degree / GED,Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,SOME OTHER CANDIDATE,NA,NA,Some other party,Very unfavorable,Very unfavorable, Very unfavorable,Very unfavorable,Yes,No,No,No,No,NA,Other,Other  SPECIFY,Oppose,Support,Single,NA,Working full-time,"$50,000 to $75,000",1984,NA,32,Very unfavorable,"less than $70,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1845,Filipino,CA,HS Graduate,Female,High school degree / GED,Yes,ASIAN AMERICAN,Yes,NA,Citizen,Very Important,Very Important,Very Important,Somewhat Important,Extremely Important,A good leader should have significant work experience,Mainstream American more,NA,Not Registered,Elig,My chances of voting are less than -,SOME OTHER CANDIDATE,NA,NA,NA,Somewhat favorable,Somewhat favorable, Somewhat unfavorable,Somewhat favorable,No,No,No,No,No,NA,None,Racism or Racial discrimination,Oppose,Support,Single,NA,Homemaker,"$20,000 to $50,000",1997,NA,19,Somewhat unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1846,Filipino,CA,College or Higher,Female,College degree or Bachelor's degree,Yes,ASIAN AMERICAN,No,NA,Citizen,Very Important,Not at all Important,Somewhat Important,Very Important,Somewhat Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,My chances of voting are -,Clinton, NOT SO STRONGLY,Bernie Sanders,Democrat,Very unfavorable,Somewhat unfavorable, Very unfavorable,Somewhat unfavorable,Yes,Yes,No,No,Yes,Very Important,Buddhist,Environment/Climate change,Oppose,Support,Married,Native Hawaiian or Pacific Islander,Working full-time,"$100,000 to $125,000",1984,NA,32,Very unfavorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1847,Filipino,CA,College or Higher,Male,"Some college, but no degree",Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, NOT SO STRONGLY,NA,Democrat,Very unfavorable,Somewhat favorable, Very unfavorable,Somewhat unfavorable,Yes,No,No,No,No,NA,None,OTHQ_B:,Oppose,Support,Single,NA,Working full-time,"$100,000 to $125,000",1996,NA,20,Very unfavorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
